longitude,minimum_nights,calculated_host_listings_count,availability_365,neighbourhood_encoded,room_type_encoded,total_reviews
0.5032722513088856,0.0008006405124099279,0.0,0.0,0.02727272727272727,0.0,0.03764705882352941
0.5276872529115622,0.023218574859887906,0.006134969325153375,0.9068493150684932,0.12727272727272726,1.0,0.0
0.6610882572924197,0.0008006405124099279,0.0,0.10136986301369863,0.13636363636363635,0.5,0.0
0.5170023506784105,0.0016012810248198558,0.003067484662576687,0.6547945205479452,0.05454545454545454,0.5,1.0
0.2527112939416156,0.015212169735788629,0.006134969325153375,0.1452054794520548,0.19545454545454544,0.5,0.0
0.6757799978629464,0.0016012810248198558,0.003067484662576687,0.9205479452054794,0.08181818181818182,0.0,0.2977687626774848
0.5054626562666158,0.0032025620496397116,0.0,0.0,0.02727272727272727,0.5,0.06685598377281947
0.6955470669943224,0.0,0.0,0.03561643835616438,0.2545454545454545,0.0,0.0
0.4365984613739897,0.0016012810248198558,0.0,0.263013698630137,0.004545454545454545,0.0,0.0
0.4970215835024874,0.0008006405124099279,0.003067484662576687,0.4273972602739726,0.3318181818181818,0.0,0.1909939148073022
1.0,0.0,0.006134969325153375,0.4931506849315069,0.6909090909090909,0.0,0.0
0.29277967731593435,0.0024019215372297837,0.0,0.0,0.15,0.5,0.0
1.0,0.0,0.024539877300613498,0.947945205479452,0.16818181818181818,0.0,0.4994726166328601
0.56337482637025,0.0,0.0,0.0,0.09090909090909091,0.0,0.12105476673427992
0.3030371834597645,0.0016012810248198558,0.003067484662576687,0.821917808219178,0.031818181818181815,0.5,1.0
0.5149187947429823,0.0024019215372297837,0.0,0.0,0.09090909090909091,0.0,0.01752535496957404
0.4886339352494815,0.0016012810248198558,0.0,0.0,0.013636363636363636,0.0,0.0
0.519780425259114,0.0,0.0,0.0,0.11363636363636363,0.5,0.05062880324543611
0.40026979378131955,0.0,0.0,0.0,0.022727272727272728,0.5,0.08275862068965517
0.30154129714708233,0.0024019215372297837,0.0,0.0,0.23636363636363636,0.5,0.08892494929006085
0.5743268511592419,0.0016012810248198558,0.003067484662576687,0.3698630136986301,0.05454545454545454,0.5,1.0
0.839526124585916,0.0,0.0,0.4328767123287671,0.7318181818181818,1.0,0.13858012170385395
0.6658430387861358,0.0,0.003067484662576687,0.9780821917808219,0.08181818181818182,0.0,0.7592697768762677
0.7553290949887241,0.0024019215372297837,0.006134969325153375,0.0,0.02727272727272727,1.0,1.0
0.5204215193930395,0.0008006405124099279,0.006134969325153375,0.21643835616438356,0.05454545454545454,0.5,1.0
0.5815391601665851,0.0008006405124099279,0.0,0.0,0.05454545454545454,0.0,0.06880324543610548
0.3857917512554536,0.0008006405124099279,0.0,0.0,0.08636363636363636,0.5,0.5969979716024341
0.4600518217757781,0.0,0.0,0.0,0.03636363636363636,0.0,0.92868154158215
0.7601907255047422,0.0008006405124099279,0.0,0.8301369863013699,0.2545454545454545,0.5,0.4915212981744422
0.39396570146385557,0.0008006405124099279,0.0,0.0,0.17272727272727273,0.0,0.016713995943204867
0.3798082060048955,0.0032025620496397116,0.0,0.32054794520547947,0.3227272727272727,0.5,0.0
0.34545624532529473,0.0008006405124099279,0.0,0.0,0.08636363636363636,0.5,0.03391480730223123
0.508668126936584,0.0,0.003067484662576687,0.030136986301369864,0.05454545454545454,0.0,1.0
0.3776712255582879,0.0008006405124099279,0.0,0.5150684931506849,0.004545454545454545,0.5,0.06880324543610548
0.7321962816539553,0.004803843074459567,0.0,0.0,0.09545454545454544,0.0,0.03310344827586207
0.5984213056950125,0.0008006405124099279,0.0,0.1315068493150685,0.05454545454545454,0.5,0.1460446247464503
1.0,0.0,0.0,0.4410958904109589,0.20909090909090908,0.5,0.2221501014198783
0.5798295758092991,0.010408326661329063,0.0,0.0,0.02727272727272727,0.5,0.017363083164300203
0.5786008120525707,0.0,0.0,0.0,0.06818181818181818,0.0,0.0
0.7746153435195424,0.0008006405124099279,0.0,0.03287671232876713,0.22272727272727272,0.0,0.12024340770791075
0.5058900523559942,0.0024019215372297837,0.0,0.0,0.05454545454545454,0.0,0.1369574036511156
0.5370899668767493,0.0032025620496397116,0.003067484662576687,0.936986301369863,0.12727272727272726,0.0,0.03472616632860041
1.0,0.0,0.0,0.5698630136986301,0.42727272727272725,0.5,0.12981744421906694
0.7685783737578049,0.0008006405124099279,0.0,0.5205479452054794,0.19999999999999998,0.0,0.44494929006085193
0.5495913024895458,0.0016012810248198558,0.0,0.0,0.02727272727272727,0.5,0.0
0.7553825194999035,0.047237790232185745,0.003067484662576687,0.20273972602739726,0.09545454545454544,0.0,0.27894523326572007
0.6576690885777907,0.0,0.0,0.0,0.13636363636363635,0.0,0.016876267748478703
1.0,0.0016012810248198558,0.003067484662576687,0.06301369863013699,0.20909090909090908,0.5,1.0
0.6845416176941512,0.0040032025620496394,0.0,0.0,0.2545454545454545,0.0,0.0
0.3891574954589032,0.0008006405124099279,0.0,0.038356164383561646,0.03636363636363636,0.5,1.0
0.3856314777219154,0.0,0.0,0.0,0.11818181818181818,0.5,0.08308316430020284
0.5053558072443138,0.0016012810248198558,0.0,0.6794520547945205,0.09999999999999999,0.0,0.0
0.4645394807137677,0.0016012810248198558,0.0,0.043835616438356165,0.05454545454545454,0.5,0.032454361054766734
0.5036462228870278,0.0008006405124099279,0.0,0.8356164383561644,0.05454545454545454,0.0,0.0
0.5686638529757033,0.015212169735788629,0.0,0.17534246575342466,0.06818181818181818,0.0,0.01849898580121704
0.4962202158349669,0.0,0.0,0.0,0.12727272727272726,0.5,0.41655172413793107
0.6718265840366939,0.0,0.0,0.4931506849315069,0.1909090909090909,0.0,0.0
0.5272598568222406,0.0008006405124099279,0.009202453987730062,0.7534246575342466,0.02727272727272727,0.5,0.0
0.6573485415107712,0.0008006405124099279,0.0,0.6410958904109589,0.09545454545454544,0.0,1.0
0.56337482637025,0.010408326661329063,0.0,0.057534246575342465,0.09090909090909091,0.0,0.03764705882352941
0.6479458275456409,0.0,0.006134969325153375,0.9972602739726028,0.13636363636363635,0.5,0.46474645030425965
0.26841810022432355,0.0,0.0,0.0,0.049999999999999996,0.5,0.10077079107505071
0.1831525804038847,0.0016012810248198558,0.0,0.0,0.35909090909090907,0.5,0.0
0.6585238807563769,0.0024019215372297837,0.0,0.0,0.05454545454545454,0.5,0.0
0.6234239769205487,0.0144115292233787,0.12883435582822086,0.9506849315068493,0.24545454545454545,0.0,0.0
0.7682044021796628,0.021617293835068052,0.012269938650306749,0.8547945205479452,0.02727272727272727,0.5,0.051277890466531445
0.5838898386579672,0.0,0.003067484662576687,0.0027397260273972603,0.05454545454545454,0.5,0.0
0.41806015599956936,0.010408326661329063,0.0,0.0,0.07727272727272727,0.5,0.016713995943204867
0.5478282936210235,0.0008006405124099279,0.003067484662576687,0.18082191780821918,0.12727272727272726,0.0,0.13160243407707908
0.7460866545570184,0.0024019215372297837,0.003067484662576687,0.0027397260273972603,0.17727272727272728,0.0,0.6959837728194727
0.7123223635003342,0.0008006405124099279,0.0,0.0,0.09545454545454544,0.0,0.05062880324543611
0.3048536168393525,0.0032025620496397116,0.0,0.0,0.06363636363636363,0.5,0.0
0.3749465754888206,0.021617293835068052,0.0,0.10410958904109589,0.10454545454545454,0.5,0.20170385395537524
0.2288305374505626,0.0008006405124099279,0.0,0.0958904109589041,0.049999999999999996,0.0,0.2581744421906694
0.4526258147237172,0.0016012810248198558,0.0,0.9808219178082191,0.05454545454545454,0.0,0.2473022312373225
0.39701089860022876,0.0008006405124099279,0.0,0.07397260273972603,0.10454545454545454,0.5,0.16032454361054765
0.5171091997008261,0.0016012810248198558,0.003067484662576687,0.6109589041095891,0.20454545454545453,0.5,1.0
0.7079415535847602,0.0,0.006134969325153375,0.8821917808219178,0.17727272727272728,0.0,1.0
0.4703627524307876,0.023218574859887906,0.03987730061349693,0.9095890410958904,0.004545454545454545,0.5,0.0
0.4271957474089163,0.0016012810248198558,0.0,0.0,0.05909090909090909,0.5,0.15821501014198783
0.4620819532000837,0.004803843074459567,0.0,0.5178082191780822,0.013636363636363636,0.5,0.050791075050709934
0.5917432417992927,0.0016012810248198558,0.0,0.0,0.05454545454545454,0.5,0.31789046653144015
0.3649027673896512,0.0,0.0,0.0,0.10454545454545454,0.5,0.03310344827586207
0.5629474302809854,0.010408326661329063,0.0,0.0,0.12727272727272726,0.5,0.0
1.0,0.0008006405124099279,0.0,0.057534246575342465,0.2863636363636364,0.5,0.6823529411764705
0.5404022865690195,0.0008006405124099279,0.0,0.0958904109589041,0.00909090909090909,0.5,0.06231237322515212
0.6564937493321281,0.0024019215372297837,0.0,0.10684931506849316,0.11363636363636363,0.5,0.0
0.4734079495671608,0.0,0.0,0.0,0.03636363636363636,0.0,0.0
0.5461721337749168,0.0016012810248198558,0.0,0.1917808219178082,0.09090909090909091,0.5,1.0
0.5642830430600725,0.023218574859887906,0.02147239263803681,0.5178082191780822,0.06818181818181818,0.0,0.051115618661257606
0.33632065391600463,0.0024019215372297837,0.0,0.5561643835616439,0.04090909090909091,0.5,0.1969979716024341
0.49686130996894917,0.023218574859887906,0.06134969325153374,0.936986301369863,0.013636363636363636,0.5,0.03505070993914808
0.32579602521639117,0.0,0.003067484662576687,0.0,0.004545454545454545,0.0,0.017038539553752535
0.5863473661715375,0.0,0.0,0.0,0.06818181818181818,0.5,0.0
0.6054733411688744,0.004803843074459567,0.0,0.07945205479452055,0.05454545454545454,0.5,0.0
0.3836013462976666,0.0,0.0,0.4931506849315069,0.6,0.0,0.10044624746450305
0.5255502724649546,0.004803843074459567,0.0,0.0958904109589041,0.06818181818181818,0.5,0.026450304259634887
0.6961881611282479,0.011208967173738989,0.0,0.4821917808219178,0.09545454545454544,0.0,0.0
0.345135698258332,0.0,0.003067484662576687,0.43561643835616437,0.10454545454545454,0.5,0.037484787018255576
0.2848728496634294,0.023218574859887906,0.003067484662576687,0.3835616438356164,0.031818181818181815,0.0,0.0
0.39156159846135097,0.01921537229783827,0.0,0.14794520547945206,0.11818181818181818,0.5,0.0
0.595803504647904,0.0016012810248198558,0.003067484662576687,0.10410958904109589,0.00909090909090909,0.0,0.8219066937119676
0.34337268938986654,0.0,0.0,0.0,0.17272727272727273,0.5,0.016551724137931035
0.31340153862583975,0.0024019215372297837,0.0,0.0,0.06363636363636363,0.5,0.0
0.7256250667805944,0.0,0.003067484662576687,0.9424657534246575,0.08181818181818182,0.0,0.6304259634888438
0.5121407201623356,0.0016012810248198558,0.0,0.0,0.02727272727272727,0.0,0.1489655172413793
0.3110508601345714,0.0016012810248198558,0.0,0.0,0.031818181818181815,0.5,0.032454361054766734
0.5234667165294695,0.0008006405124099279,0.0,0.049315068493150684,0.00909090909090909,0.5,0.18677484787018256
0.46592851800403423,0.0016012810248198558,0.0,0.0,0.03636363636363636,0.0,0.016713995943204867
0.1633855112725655,0.0,0.003067484662576687,0.9287671232876712,0.40909090909090906,0.0,0.19813387423935092
0.5384255796559501,0.0008006405124099279,0.0,0.024657534246575342,0.09090909090909091,0.0,1.0
0.31473715140504055,0.023218574859887906,0.09202453987730062,0.9287671232876712,0.031818181818181815,0.5,0.055983772819472616
0.40529169783093266,0.0016012810248198558,0.006134969325153375,0.0,0.05909090909090909,0.0,0.23383367139959432
0.3127070199807349,0.0,0.0,0.0,0.23636363636363636,0.0,0.0
0.6731621968158379,0.0,0.0,0.043835616438356165,0.08181818181818182,0.5,0.0
0.36297948498764754,0.0016012810248198558,0.003067484662576687,0.0,0.03636363636363636,0.0,0.0
0.253993482209637,0.0032025620496397116,0.0,0.0,0.049999999999999996,0.5,0.050791075050709934
0.28668928304301744,0.023218574859887906,0.3680981595092025,0.9972602739726028,0.031818181818181815,0.5,0.0
0.5499118495565654,0.0,0.003067484662576687,0.26575342465753427,0.00909090909090909,0.0,0.3850709939148073
0.34866171599526297,0.0008006405124099279,0.0,0.0,0.031818181818181815,0.5,0.0
0.582019980767086,0.0016012810248198558,0.003067484662576687,0.18082191780821918,0.05454545454545454,0.5,0.2661257606490872
0.4165108451757078,0.0008006405124099279,0.0,0.1506849315068493,0.08636363636363636,0.5,0.4845436105476673
0.6933566620364786,0.02241793434747798,0.11042944785276074,0.08767123287671233,0.08181818181818182,0.0,0.029046653144016228
0.3271316379954783,0.0008006405124099279,0.0,0.0,0.031818181818181815,0.5,0.0
0.5860802436156973,0.0008006405124099279,0.003067484662576687,0.2219178082191781,0.10909090909090909,0.0,0.051115618661257606
0.0,0.0,0.0,0.0,0.42272727272727273,0.0,0.28446247464503044
0.961120311999025,0.0,0.015337423312883437,0.9616438356164384,0.46818181818181814,0.0,1.0
0.38290682765250494,0.0016012810248198558,0.0,0.0136986301369863,0.03636363636363636,0.5,0.11894523326572008
0.32029330056627714,0.0008006405124099279,0.0,0.30684931506849317,0.10454545454545454,0.5,1.0
0.4634709904904071,0.0016012810248198558,0.0,0.0,0.013636363636363636,0.5,0.05630831643002028
0.47565177903618405,0.0016012810248198558,0.0,0.0,0.1318181818181818,0.0,0.06701825557809331
0.22135110588732232,0.0008006405124099279,1.0,0.9123287671232877,0.19545454545454544,0.5,0.16730223123732252
1.0,0.0008006405124099279,0.003067484662576687,0.016438356164383564,0.5272727272727272,0.0,0.3261663286004057
0.7057511486269163,0.0008006405124099279,0.0,0.0,0.02727272727272727,0.0,0.07058823529411765
0.5696254941766483,0.0008006405124099279,0.009202453987730062,0.6493150684931507,0.01818181818181818,0.0,1.0
0.5362351746981062,0.0008006405124099279,0.006134969325153375,0.5150684931506849,0.00909090909090909,0.0,0.0
0.6368869537343471,0.0,0.024539877300613498,0.8246575342465754,0.11363636363636363,0.0,1.0
0.46672988567149787,0.023218574859887906,0.2914110429447853,0.8493150684931506,0.03636363636363636,0.5,0.03456389452332657
0.5912089966876124,0.023218574859887906,0.006134969325153375,0.9972602739726028,0.05454545454545454,0.0,0.0
0.5144379741424814,0.0008006405124099279,0.0,0.0821917808219178,0.05454545454545454,0.5,0.0
0.41154236563733093,0.023218574859887906,0.027607361963190184,1.0,0.03636363636363636,0.0,0.0501419878296146
0.6216609680521401,0.0016012810248198558,0.0,0.0,0.02727272727272727,0.0,0.0342393509127789
0.5562159418740862,0.0,0.003067484662576687,0.4684931506849315,0.24545454545454545,0.0,0.0973630831643002
0.5136366064749609,0.0008006405124099279,0.003067484662576687,0.3287671232876712,0.09090909090909091,0.0,1.0
0.38771503365740045,0.0,0.0,0.0,0.3090909090909091,1.0,0.0
0.5151324927876431,0.0016012810248198558,0.0,0.0,0.09999999999999999,0.0,0.08941176470588234
0.4766134202371859,0.0032025620496397116,0.0,0.08493150684931507,0.05454545454545454,0.0,0.060689655172413794
1.0,0.0016012810248198558,0.003067484662576687,0.4767123287671233,0.16818181818181818,0.5,1.0
0.33402339993585883,0.0016012810248198558,0.0,0.0,0.17272727272727273,0.5,0.11586206896551723
0.7784619083234929,0.004803843074459567,0.0,0.7424657534246576,0.09545454545454544,0.5,0.42109533468559834
0.5663131744843781,0.0024019215372297837,0.0,0.0,0.02727272727272727,0.0,0.0
0.31249332193607415,0.0,0.0,0.9863013698630138,0.031818181818181815,0.5,0.0
0.32729191152895964,0.023218574859887906,0.3680981595092025,0.9561643835616438,0.06363636363636363,0.5,0.0
0.9334998397263803,0.0032025620496397116,0.006134969325153375,0.0,0.36818181818181817,0.0,0.03391480730223123
0.3899054386152443,0.0,0.0,0.0,0.03636363636363636,0.5,0.049817444219066934
0.4707367240089866,0.021617293835068052,0.14723926380368096,0.6876712328767123,0.004545454545454545,0.5,0.0
0.6294609466822862,0.005604483586869495,0.0,0.0,0.06818181818181818,0.0,0.016551724137931035
0.7328908002991739,0.0,0.0,0.24383561643835616,0.06818181818181818,0.0,0.018823529411764704
0.4017122555828223,0.0032025620496397116,0.0,0.0,0.07272727272727272,0.5,0.016551724137931035
0.39973554866963923,0.023218574859887906,0.14723926380368096,0.852054794520548,0.022727272727272728,0.5,0.032454361054766734
0.6649882466074359,0.0016012810248198558,0.0,0.04657534246575343,0.02727272727272727,0.5,1.0
0.3779383481141281,0.0,0.0,0.0,0.3090909090909091,0.5,0.0
0.3917218719948323,0.023218574859887906,0.0,0.9643835616438357,0.03636363636363636,0.5,0.0
0.49167913238591154,0.0,0.0,0.0,0.06818181818181818,0.0,0.0
0.5679693343305416,0.0016012810248198558,0.0,0.0,0.00909090909090909,0.5,0.2154969574036511
0.3590260711614519,0.0,0.0,0.0,0.004545454545454545,0.0,0.0
0.4203574099796583,0.0008006405124099279,1.0,0.43561643835616437,0.022727272727272728,0.5,0.021744421906693713
0.5859733945933954,0.0016012810248198558,0.0,0.9013698630136986,0.00909090909090909,0.0,0.14782961460446245
0.5065311464899764,0.004803843074459567,0.0,0.0,0.09090909090909091,0.5,0.1705476673427992
0.8360001068489282,0.0008006405124099279,0.0,0.8712328767123287,0.45454545454545453,0.5,1.0
0.4733545250560951,0.0016012810248198558,0.0,0.030136986301369864,0.1318181818181818,0.5,0.2834888438133874
0.4006437653595185,0.0008006405124099279,0.0,0.0,0.03636363636363636,0.0,0.502393509127789
0.6317047761512526,0.0016012810248198558,0.0,0.0,0.01818181818181818,0.5,0.16567951318458418
0.5376242119884296,0.0008006405124099279,0.0,0.6876712328767123,0.10909090909090909,0.0,0.2529817444219067
0.5206886419488796,0.0024019215372297837,0.0,0.9342465753424658,0.3318181818181818,0.0,0.861501014198783
0.5283817715567807,0.004803843074459567,0.0,0.5835616438356165,0.00909090909090909,0.0,0.247789046653144
0.6354444919328444,0.0016012810248198558,0.0,0.0,0.13636363636363635,0.0,0.8564705882352941
0.5663131744843781,0.0,0.0,0.0,0.12727272727272726,0.0,0.0
0.6492280158135486,0.0,0.0,0.0,0.09545454545454544,0.0,0.016713995943204867
0.5150256437652843,0.0032025620496397116,0.0,0.0,0.05454545454545454,0.0,0.033752535496957406
0.8819451864514463,0.0,0.009202453987730062,0.821917808219178,0.37727272727272726,0.0,0.23367139959432048
0.7846591516187118,0.0,0.006134969325153375,0.0,0.09545454545454544,0.0,0.46279918864097364
0.6749252056843034,0.0008006405124099279,0.0,0.0,0.09545454545454544,0.0,0.0
0.5876295544395589,0.0,0.0,0.4821917808219178,0.02727272727272727,0.5,0.5273833671399595
0.546439256330757,0.0008006405124099279,0.0,0.0,0.05454545454545454,0.0,0.3430425963488844
1.0,0.0,0.018404907975460124,0.4849315068493151,0.6909090909090909,0.0,0.27959432048681543
0.719855219574697,0.0008006405124099279,0.0,0.0,0.09545454545454544,0.0,0.19813387423935092
0.5199941233037748,0.0016012810248198558,0.0,0.8602739726027397,0.05454545454545454,0.5,0.6708316430020285
0.5740063040922792,0.0,0.0,0.0,0.00909090909090909,0.5,0.0
0.6120445560422922,0.0040032025620496394,0.003067484662576687,0.0,0.05454545454545454,0.0,0.017363083164300203
0.404597179185771,0.0,0.003067484662576687,0.06027397260273973,0.08636363636363636,0.0,1.0
0.268364675713201,0.023218574859887906,0.003067484662576687,0.03287671232876713,0.049999999999999996,0.5,0.5660040567951319
0.337335719628129,0.0032025620496397116,0.0,0.0,0.35909090909090907,0.5,0.01768762677484787
0.5493241799337056,0.0008006405124099279,0.0,0.0,0.00909090909090909,0.5,1.0
0.5857596965487346,0.0008006405124099279,0.0,0.6958904109589041,0.05454545454545454,0.0,1.0
0.7473688428250398,0.0008006405124099279,0.0,0.473972602739726,0.32727272727272727,0.0,0.09963488843813387
0.47100384656471306,0.0032025620496397116,0.0,0.9808219178082191,0.09999999999999999,0.0,0.0
0.39017256117097077,0.0032025620496397116,0.0,0.0,0.03636363636363636,0.5,0.07350912778904665
0.44552035473873275,0.0,0.0,0.0,0.1318181818181818,0.0,0.0
0.5421652954374849,0.0016012810248198558,0.0,0.7671232876712328,0.00909090909090909,0.5,0.2864097363083164
1.0,0.0,0.0,0.9342465753424658,0.39545454545454545,0.0,0.0
0.5194064536809151,0.0032025620496397116,0.0,0.043835616438356165,0.11363636363636363,0.5,0.06669371196754564
0.29780158136554746,0.0016012810248198558,0.003067484662576687,0.17534246575342466,0.04090909090909091,0.0,1.0
0.25703867934606706,0.02241793434747798,1.0,0.9123287671232877,0.19545454545454544,0.5,0.0
0.7373250347258704,0.0,0.003067484662576687,0.0,0.09545454545454544,0.0,0.08470588235294117
0.35923976920611267,0.0016012810248198558,0.0,0.0,0.004545454545454545,0.0,0.12073022312373226
0.5368762688320885,0.0008006405124099279,0.0,0.0,0.09090909090909091,0.5,0.155131845841785
0.5352201089859818,0.0024019215372297837,0.0,0.2410958904109589,0.00909090909090909,0.0,0.0
0.5141708515866412,0.0032025620496397116,0.006134969325153375,0.057534246575342465,0.00909090909090909,0.0,0.0
0.318690565231293,0.0032025620496397116,0.02147239263803681,0.9123287671232877,0.5045454545454545,1.0,0.06490872210953347
0.4495271930761078,0.0,0.003067484662576687,0.2410958904109589,0.03636363636363636,0.5,0.0
0.3972780211560689,0.023218574859887906,0.006134969325153375,0.9780821917808219,0.03636363636363636,0.5,0.017363083164300203
0.7990303451222758,0.0,0.006134969325153375,0.1780821917808219,0.1409090909090909,0.0,0.049817444219066934
0.723274388289326,0.0,0.0,0.20273972602739726,0.17727272727272728,0.5,0.6166328600405679
1.0,0.0,0.0,0.1315068493150685,0.46818181818181814,0.0,0.032454361054766734
0.4741558927235019,0.0032025620496397116,0.0,0.18356164383561643,0.05454545454545454,0.5,0.26482758620689656
0.5090420985147261,0.0008006405124099279,0.0,0.0,0.10909090909090909,0.5,0.06766734279918864
0.4090314136125812,0.0016012810248198558,0.0,0.3506849315068493,0.03636363636363636,0.5,0.5916430020283976
0.2880248958221614,0.023218574859887906,0.003067484662576687,0.0,0.06363636363636363,0.5,0.0
